"","Start","End","eDNA_Distance","GeographicDistance","TempDistance","OceanResistance","GeographicDistance_scaled","TempDistance_scaled","OceanResistance_scaled"
"409","RED","PIN",0.508620689655172,101875.904501931,-2.047,0.044304786948905,-0.614748508367033,-0.856380995888903,0.320297629277351
"410","RED","PLAZ",0.615942028985507,189988.157300286,-1.452,0.213590690857023,0.627472596429548,-0.607457355168875,1.55810809072285
"411","RED","PMAN",0.623076923076923,89527.5750549884,1.109,0.0875422683956264,-0.78883729807347,0.463960197577329,0.636448032977568
"412","RED","PMOR",0.663636363636364,118883.736943013,2.81,0.0703081960691744,-0.374969275239192,1.17558895869459,0.51043331747846
"413","RED","PROJ",0.560747663551402,129591.882900025,-1.703,0.277454146627146,-0.224004063494081,-0.712465479237324,2.02507463567054
"414","RED","PVIC",0.547619047619048,40100.1645251619,1.305,0.0562855894711498,-1.48567310201221,0.545958573343927,0.407900686331625
"415","RED","SOMB",0.48314606741573,144656.810063881,-1.932,0.250671747794525,-0.011616230124388,-0.808269703985032,1.82924301181829
"416","RED","STAFE",0.489583333333333,219046.682794489,-1.237,0.19722537456768,1.0371444921848,-0.517510157261638,1.43844567796338
"417","RED","SUAR",0.592,284649.815628755,-0.512,0.226301218173213,1.96202830299823,-0.214199838737234,1.65104686069279
"418","RED","TOR",0.547619047619048,186394.16789196,-1.175,0.18216447025109,0.576803939669006,-0.491571895539551,1.32832106338222
"419","SOMB","BAR",0.669724770642202,107988.457712814,0.552999999999997,0.0880151720196913,-0.528572722802591,0.231352560198613,0.639905881738801
"420","SOMB","CDOU",0.578947368421053,180031.249250817,4.559,-0.152716135002898,0.487098460883665,1.90729895469346,-1.1203099622912
"421","SOMB","CHAM",0.648854961832061,200471.341017763,3.723,-0.127758511681836,0.775266253335718,1.55755078050532,-0.937821010013204
"422","SOMB","CMAR",0.491379310344828,88301.5796866186,0.262,-0.231673023243638,-0.806121583432251,0.109610073728819,-1.69763896613205
"423","SOMB","CORA",0.573770491803279,99257.6290682036,-0.386000000000003,-0.0738898475284006,-0.651661388229382,-0.161486597172994,-0.543935905028871
"424","SOMB","CUEV",0.537037037037037,104692.663014474,0.724,0.215475504510845,-0.575037381250537,0.30289195946437,1.571889758332
"425","SOMB","DAPH",0.428571428571429,23745.5776951811,0.474999999999998,0.0577181734706071,-1.71624277053406,0.198720553515988,0.418375672260697
"426","SOMB","EGAS",0.368421052631579,41040.6391375889,0.372999999999998,-0.126900751924515,-1.47241413546694,0.156047929392554,-0.93154911154731
"427","SOMB","ELI",0.645161290322581,216385.622838086,3.86,0.0223568198447203,0.999628429049547,1.61486597172993,0.159815139821129
"428","SOMB","GARD",0.494949494949495,159189.128460906,0.796999999999997,0.138354016746955,0.193262796810957,0.333432170846826,1.00798111530525
"429","SOMB","PCAL",0.527272727272727,72336.4253253818,-0.214000000000002,-0.234817739364546,-1.03120096863705,-0.0895288388472042,-1.72063298053534
"430","SOMB","PESP",0.533333333333333,180830.533797395,3.891,-0.132090111472457,0.49836690654206,1.62783510259097,-0.969493461244205
"431","SOMB","PIN",0.525862068965517,112748.985767411,-0.115000000000002,-0.276143320471797,-0.461458011379539,-0.0481112919038718,-2.02280366007186
"432","SOMB","PLAZ",0.514492753623188,51157.3658954282,0.48,0.0542390162690218,-1.32978684935262,0.200812348816157,0.392936240614497
"433","SOMB","PMAN",0.607692307692308,204402.038134848,3.041,-0.110750211699181,0.830681871031708,1.27222990156236,-0.813457131131945
"434","SOMB","PMOR",0.645454545454546,183541.887479927,4.742,0.0216102934429696,0.536592018941774,1.98385866267962,0.154356574349937
"435","SOMB","PROJ",0.429906542056075,19838.8185128401,0.228999999999999,0.000621757322562719,-1.77132090726912,0.0958042247477078,0.000889398521952394
"436","SOMB","PVIC",0.595238095238095,154974.630092409,3.237,-0.181904552375585,0.133846102160568,1.35422827732896,-1.33373427904093
"437","SOMB","RED",0.589285714285714,144656.810063881,1.932,-0.250288553509906,-0.011616230124388,0.808269703985032,-1.83375483624873
"438","SOMB","STAFE",0.458333333333333,80215.8913896308,0.695,0.0660878101882045,-0.920114953597365,0.290759546723394,0.479574057054528
"439","SOMB","SUAR",0.536,152814.880271322,1.42,0.136286312152381,0.103397592178934,0.594069865247798,0.992862157853649
"440","SOMB","TOR",0.5,80945.1163793562,0.756999999999998,0.0969221725287806,-0.909834219152236,0.31669780844548,0.70503344496601
"441","STAFE","BAR",0.63302752293578,130632.714014179,-0.142000000000003,0.0463637679615538,-0.209330254398654,-0.059406986524781,0.335352800313668
"442","STAFE","CDOU",0.556390977443609,249386.427344821,3.864,-0.0316649434222507,1.46487922597728,1.61653940797006,-0.235189418584886
"443","STAFE","CHAM",0.587786259541985,228411.032498691,3.028,-0.0249383477554763,1.16916464222996,1.26679123378192,-0.186004871649622
"444","STAFE","CMAR",0.491379310344828,166268.656594151,-0.433,-0.169360471880557,0.293071154670606,-0.181149472994575,-1.24201256029471
"445","STAFE","CORA",0.508196721311475,124425.565130288,-1.081,-0.19119620821838,-0.29683966539771,-0.452246143896387,-1.40167442373606
"446","STAFE","CUEV",0.5,65664.5084113361,0.0289999999999999,0.142167643099579,-1.1252627561508,0.0121324127409761,1.03586616944351
"447","STAFE","DAPH",0.363636363636364,57043.1004615369,-0.220000000000002,-0.0695561472219239,-1.24680879053504,-0.0920389932074061,-0.512248094926041
"448","STAFE","EGAS",0.447368421052632,120011.40119682,-0.322000000000003,-0.0947927434132917,-0.359071278187528,-0.13471161733084,-0.696776883536259
"449","STAFE","ELI",0.634408602150538,239029.730814882,3.165,0.00571481208323555,1.31886880634919,1.32410642500654,0.0381295722040881
"450","STAFE","GARD",0.484848484848485,79728.9443048454,0.101999999999997,0.208038380719827,-0.926980014090415,0.0426726241234321,1.51750986361505
"451","STAFE","PCAL",0.518181818181818,131795.084532156,-0.909000000000002,-0.22652086662076,-0.192942962697819,-0.380288385570598,-1.65996664245019
"452","STAFE","PESP",0.542857142857143,253854.753211201,3.196,0.00119319434469879,1.52787442265019,1.33707555586758,0.0050677187939179
"453","STAFE","PIN",0.474137931034483,176951.474175837,-0.810000000000002,-0.240803129152913,0.443679282793623,-0.338870838627266,-1.76439786541253
"454","STAFE","PLAZ",0.521739130434783,29058.5258202898,-0.215,-0.0912134690591589,-1.64133994964259,-0.089947197907237,-0.670605400042076
"455","STAFE","PMAN",0.615384615384615,229883.198330062,2.346,0.00345111083120816,1.1899194794678,0.981470354838967,0.0215774965341161
"456","STAFE","PMOR",0.636363636363636,206185.995456723,4.047,0.00233043380644195,0.85583239624142,1.69309911595622,0.0133831595389334
"457","STAFE","PROJ",0.467289719626168,96024.0807712737,-0.466000000000001,-0.0836296423574329,-0.697248486620996,-0.194955321975686,-0.615152820633685
"458","STAFE","PVIC",0.547619047619048,229364.502081435,2.542,-0.153703763633277,1.18260681401481,1.06346873060556,-1.12753145576753
"459","STAFE","RED",0.5625,219046.682794489,1.237,-0.196299704589482,1.0371444921848,0.517510157261638,-1.43899094597602
"460","STAFE","SOMB",0.415730337078652,80215.8913896308,-0.695,-0.0678403238613509,-0.920114953597365,-0.290759546723394,-0.499702076287285
"461","STAFE","SUAR",0.544,73354.696115262,0.724999999999998,0.210003905027495,-1.01684521872243,0.303310318524403,1.53188168367857
"462","STAFE","TOR",0.464285714285714,98804.4629064337,0.0619999999999976,0.0358382133667358,-0.658050199685815,0.0259382617220859,0.258390446749647
"463","SUAR","BAR",0.587155963302752,169021.311627888,-0.867000000000001,-0.059149826001776,0.33187854034667,-0.362717305049184,-0.43615757011511
"464","SUAR","CDOU",0.556390977443609,287125.156382882,3.139,-0.0879893896197347,1.99692606612065,1.31322908944566,-0.647031084836147
"465","SUAR","CHAM",0.564885496183206,266149.761536751,2.303,-0.0868480660177235,1.70121148237332,0.96348091525752,-0.638685781052136
"466","SUAR","CMAR",0.413793103448276,227021.617217471,-1.158,-0.212179852975142,1.14957643592671,-0.484459791518979,-1.55510583414619
"467","SUAR","CORA",0.516393442622951,190877.489383499,-1.806,-0.209727163479214,0.640010547144168,-0.755556462420791,-1.53717188544373
"468","SUAR","CUEV",0.435185185185185,77108.7795354579,-0.695999999999998,-0.0525006413818653,-0.963919530119204,-0.291177905783427,-0.387539049065212
"469","SUAR","DAPH",0.428571428571429,129642.089343229,-0.945,-0.150448418906362,-0.223296244758728,-0.395349311731809,-1.10372853026953
"470","SUAR","EGAS",0.368421052631579,181245.969448069,-1.047,-0.184595154845243,0.504223787016256,-0.438021935855242,-1.3534078360687
"471","SUAR","ELI",0.56989247311828,276768.459852943,2.44,-0.0584039492089086,1.85091564649257,1.02079610648213,-0.430703754553114
"472","SUAR","GARD",0.404040404040404,10568.6057949885,-0.623000000000001,0.057099723080735,-1.90201389851998,-0.260637694400971,0.413853592484437
"473","SUAR","PCAL",0.445454545454545,201991.939809937,-1.634,-0.233233909403144,0.796703906460869,-0.683598704095001,-1.7090520913407
"474","SUAR","PESP",0.419047619047619,291593.482249261,2.471,-0.0587572946203265,2.05992126279355,1.03376523734317,-0.433287399361451
"475","SUAR","PIN",0.456896551724138,249550.463057528,-1.535,-0.231564561553473,1.46719182856992,-0.642181157151669,-1.6968458994227
"476","SUAR","PLAZ",0.5,101657.514701981,-0.939999999999998,-0.176326387530129,-0.61782740386629,-0.39325751643164,-1.29294700353853
"477","SUAR","PMAN",0.553846153846154,267621.927368123,1.621,-0.0620875388153988,1.72196631961117,0.678160036314564,-0.457637986201015
"478","SUAR","PMOR",0.545454545454545,243924.724494783,3.322,-0.0695761926062086,1.38787923638478,1.38978879743182,-0.512394665820595
"479","SUAR","PROJ",0.448598130841122,156777.041394594,-1.191,-0.178231536455777,0.15925679463511,-0.49826564050009,-1.30687736168612
"480","SUAR","PVIC",0.444444444444444,294967.635657282,1.817,-0.190409555335916,2.10749063528318,0.760158412081161,-1.39592245535026
"481","SUAR","RED",0.544642857142857,284649.815628755,0.512,-0.224848102104338,1.96202830299823,0.214199838737234,-1.64773546802774
"482","SUAR","SOMB",0.348314606741573,152814.880271322,-1.42,-0.136521975148692,0.103397592178934,-0.594069865247798,-1.00189903722838
"483","SUAR","STAFE",0.40625,73354.6961152619,-0.724999999999998,-0.209684977732344,-1.01684521872243,-0.303310318524403,-1.53686342527313
"484","SUAR","TOR",0.428571428571429,138708.860954406,-0.663,-0.0929360315472168,-0.095471399858328,-0.277372056802317,-0.683200694859824
"485","TOR","BAR",0.660550458715596,31828.5597494627,-0.204000000000001,0.0747557995850032,-1.60228755342596,-0.0853452482468672,0.542953982419605
"486","TOR","CDOU",0.578947368421053,150582.377636769,3.802,-0.077651289700898,0.0719234010071081,1.59060114624798,-0.571439390929072
"487","TOR","CHAM",0.580152671755725,129606.982790638,2.966,-0.0729790248065705,-0.223791182740225,1.24085297205984,-0.537276012695393
"488","TOR","CMAR",0.594827586206897,128765.969123634,-0.494999999999997,-0.142187073321624,-0.235647932436157,-0.207087734716661,-1.04332196507816
"489","TOR","CORA",0.688524590163934,179372.276396831,-1.143,-0.119928407009517,0.477808152660781,-0.478184405618474,-0.880567657821102
"490","TOR","CUEV",0.518518518518519,62817.5887540066,-0.0329999999999977,0.138138307979235,-1.1653991000721,-0.0138058489811098,1.00640386307606
"491","TOR","DAPH",0.454545454545455,87766.7867765937,-0.282,-0.0911801431963137,-0.813661182278382,-0.117977254929492,-0.670361722921216
"492","TOR","EGAS",0.526315789473684,88792.3256601343,-0.384,-0.148426274213351,-0.79920296557793,-0.160649879052926,-1.08894270464683
"493","TOR","ELI",0.580645161290323,140225.681106829,3.103,-0.0168941016763164,-0.0740870186209913,1.29816816328445,-0.127185727696381
"494","TOR","GARD",0.656565656565657,148277.239732514,0.0399999999999991,0.0903379646077044,0.0394251857965035,0.016734362401346,0.65689003044129
"495","TOR","PCAL",0.6,153281.532747985,-0.971,-0.163393829824242,0.109976535932001,-0.406226647292684,-1.19838475794079
"496","TOR","PESP",0.514285714285714,155050.703503148,3.134,-0.0221941844459507,0.134918597680006,1.31113729414549,-0.165939680313377
"497","TOR","PIN",0.655172413793103,185900.704129302,-0.872,-0.196605174199849,0.56984700597411,-0.364809100349352,-1.44122452520876
"498","TOR","PLAZ",0.565217391304348,100717.947370734,-0.276999999999997,-0.0657527193249996,-0.631073579411517,-0.115885459629323,-0.484437611409812
"499","TOR","PMAN",0.638461538461538,131079.148622009,2.284,-0.0223514262497006,-0.203036345502383,0.95553209311688,-0.16708942488847
"500","TOR","PMOR",0.581818181818182,107381.94574867,3.985,-0.030310265275838,-0.537123428728764,1.66716085423414,-0.225284076540392
"501","TOR","PROJ",0.579439252336449,70639.8268126104,-0.527999999999999,-0.132888260717315,-1.05511989491572,-0.220893583697772,-0.975329490483924
"502","TOR","PVIC",0.611111111111111,181007.06892223,2.48,-0.0652790762010604,0.500855727913019,1.03753046888348,-0.480974355460741
"503","TOR","RED",0.660714285714286,186394.16789196,1.175,-0.181398913382566,0.576803939669006,0.491571895539551,-1.33003707082203
"504","TOR","SOMB",0.528089887640449,80945.1163793562,-0.756999999999998,-0.100840498723828,-0.909834219152236,-0.31669780844548,-0.740997782139296
"505","TOR","STAFE",0.53125,98804.4629064339,-0.0619999999999976,-0.0363044168233879,-0.658050199685812,-0.0259382617220859,-0.269113026983154
"506","TOR","SUAR",0.616,138708.860954406,0.663,0.0933551478652093,-0.095471399858328,0.277372056802317,0.67895153062541
