"","BAR","CDOU","CHAM","CMAR","CORA","CUEV","DAPH","EGAS","ELI","GARD","PCAL","PESP","PIN","PLAZ","PMAN","PMOR","PROJ","PVIC","RED","SOMB","STAFE","SUAR","TOR"
"PCAL",0.173229035876338,-0.146852919686701,-0.122427732432084,-0.147378461818804,0.150963811395427,0.257710560875899,0.263595583558023,0.119518831284922,-0.0764123620094631,0.29797613722265,NA,-0.131739878362346,-0.232631404952868,0.287176741226582,-0.108010717753679,-0.0919984381435374,0.19337315593742,-0.170722323305112,-0.297269150984528,0.240825044529078,0.247623407661158,0.296325409195273,0.183163214511554
"PESP",0.0454753170901162,-0.0363736290912995,0.0152250263574941,0.0292838808398517,0.137702821874649,0.039280692187434,0.147461581738102,0.119385143740323,0.0796134097096223,0.0545937662683109,0.131739057943166,NA,0.00542249177657899,0.13567028316143,0.0280384514623896,0.0152431856842106,0.125661101223428,-0.0937094852980865,-0.0961979470439022,0.113811991069214,-0.029602762668661,0.0536089230284969,0.00267654454090154
"PIN",0.183335135133574,-0.0203388548581317,-0.00858932862314544,0.068455350851556,0.196075238810993,0.280478729326965,0.313740126657934,0.238817483860898,0.0215524492847741,0.290286091440778,0.236346780233526,-0.00420144185260839,NA,0.299992948585129,0.00449277192718975,0.00440416019883634,0.219964067135993,-0.0214460948277895,-0.08884239311386,0.300218872778201,0.26557311984172,0.288934613944879,0.190208575156886
"PLAZ",0.122386265665432,-0.145702996752806,0.0292178311331434,-0.130576069140391,-0.166542908116708,0.207154588437913,-0.0425418703494386,-0.0623341020281918,0.0479301743478225,0.279350841273971,-0.282294155810301,-0.133539526524589,-0.29836621110904,NA,0.0489279261893712,0.0528011950880563,-0.0374329716276728,-0.161698179000572,-0.232870128929848,-0.0385389035330047,0.0927127659694579,0.275358200850446,0.107982193620027
"PMAN",0.0505931082576727,-0.0645874912701284,-0.0515039380546981,0.0116353695483455,0.119029123950718,0.0422488582426546,-0.0375527807507826,0.0927786285903636,0.0624937757216765,0.0573247336024649,0.107594454048613,-0.0292773518729858,-0.00365734852515101,-0.0493624700077728,NA,0.00659626086871548,0.102331809966593,-0.0702879780006936,-0.0856672247243279,0.0940989611659361,-0.035161778027381,0.0564389004599504,-0.00116254833231049
"PMOR",0.0724386552823358,-0.0808487560494109,-0.0778779257809534,0.00872096687586581,0.106101724121389,0.0501237258898883,-0.0408263323313531,-0.057029426556023,0.0194411295789442,0.0644980678375211,0.0931875088016512,-0.0132277769588527,-0.00330447059485142,-0.054081089482174,-0.0059046725919336,NA,-0.0518975867510936,-0.0455448606067257,-0.0642185015414911,-0.0500167126031679,-0.0372332535747173,0.0635734663333942,0.0038234371814297
"PROJ",0.139981754975216,-0.137222001535537,-0.114507825898693,-0.213561534591986,-0.0500942099541828,0.297474574841032,0.0130118231661935,-0.13574711193173,0.0463010631179066,0.226795234328255,-0.191081545331989,-0.122191284895276,-0.217569496144053,0.0373766648450614,-0.0996630677276407,0.0514076849137608,NA,-0.160131195906087,-0.266189017952208,-0.0101100683902313,0.0488301243197406,0.219012575597232,0.145856939813263
"PVIC",0.0713849142058019,-0.00999939125181582,0.0256662881308986,0.0724031454064165,0.167616720576271,0.185786750478339,0.181752046308375,0.164528732471904,0.0883787850434679,0.19528063119679,0.170943359202046,0.0890061739426472,0.022691056927381,0.165725019789545,0.0692515236247789,0.0455683327611831,0.162895403553992,NA,-0.101183649295755,0.147138890649364,0.155656576113547,0.190191712921167,0.0305956563308693
"RED",0.0871266302918012,0.0798177596864287,0.0798693589579696,0.291608416066298,0.253931035598045,0.246557990529256,0.262951055084034,0.292657664065095,0.0978371878309404,0.242743168504674,0.296813124906848,0.105604849362294,0.0885835707056142,0.233571230485122,0.0922583354996328,0.0703769459597254,0.268186728228623,0.112472281185874,NA,0.239209104019802,0.215659448687859,0.23976280675999,0.187381698006564
"SOMB",0.127971502184876,-0.125073212210626,-0.104172639946318,-0.175601046401027,-0.0575662569964137,0.262648667788389,0.03391293736437,-0.081575172126952,0.0445078371423218,0.204588928036844,-0.238554437567279,-0.111084555937568,-0.299962866481431,0.0368417519651553,-0.0915284001259312,0.0488996273298969,0.0114271225799238,-0.14319172983176,-0.237478328644731,NA,0.0582121816748579,0.199077237007793,0.129109336580407
"STAFE",0.0948565811914733,0.00742661948318693,0.0147807819034374,-0.122284149827122,-0.195422240500232,0.203828420386978,-0.072138643318459,-0.0716853147228537,0.0342851974488796,0.345471658362279,-0.24554044899932,0.0291445059013551,-0.264820104418248,-0.100027143132246,0.0345064598460193,0.036583579198574,-0.0505850099352186,-0.153290190013852,-0.214147337701153,-0.0605756558291564,NA,0.347129432272506,0.0733969309972477
"SUAR",-0.0574496523877567,-0.072925216533849,-0.0730184945913521,-0.219939441018279,-0.264322562502969,-0.084745333639961,-0.230455861619433,-0.212255310324091,-0.0531995416914344,0.101900294754954,-0.294691659092932,-0.0528868604642078,-0.288419077116568,-0.277163203135543,-0.0556035300976494,-0.0627878068611756,-0.219266814656235,-0.188878901179382,-0.238143460885747,-0.199876839918599,-0.346643352749561,NA,-0.130147280186198
"TOR",0.155846315566405,-0.038382524497306,-0.0327134679561232,-0.133901248115545,-0.126584524404007,0.178751787409176,-0.124759491209083,-0.138383995287074,0.00415829007956312,0.127904173993953,-0.183022840493101,-0.000862437187743577,-0.19201171341757,-0.115171478240416,0.00314376109232139,-0.000273204015441045,-0.157428591114696,-0.0286636311876834,-0.186029075262455,-0.135594922583642,-0.0747937300053139,0.130492333339686,NA
