"","journeyID","pathPoints2_oct_surf","pathPoints2_oct_20","pathPoints2_oct_50","pathPoints2_year_surf","pathPoints2_year_20","pathPoints2_year_50","pathPoints2old_oct_surf","pathPoints2old_oct_20","pathPoints2old_oct_50","pathPoints2old_year_surf","pathPoints2old_year_20","pathPoints2old_year_50"
"41","CDOU_SOMB",0.153406891681576,0.116132112352869,0.0859392468609375,0.149449024799803,0.108113915768412,0.0787046364782481,0.160184701854881,0.123322066076319,0.0922245186404279,0.155045208465705,0.114232252661636,0.0844136104457009
"42","CDOU_STAFE",0.0166274459303641,-0.0406019983264972,-0.0375635382070315,-0.0229270481594302,-0.0704051667048441,-0.0550311350786785,0.0295988523909232,-0.0384837699440323,-0.0385508171026528,-0.0136534916800167,-0.0717557460575366,-0.0624818720170753
"43","CDOU_SUAR",0.0860401457458621,0.012987278512006,-0.0122529400803895,0.068079927862906,-0.0037915384068064,-0.0218352480313717,0.0894932194924027,0.0091541515628658,-0.0169956645398913,0.0603757892221748,-0.0139624643608577,-0.0290559588042103
"44","CDOU_TOR",0.0680493119811297,0.00275714226679457,-0.0375200566764249,0.0384904519123422,-0.0242785322173548,-0.0461898483548303,0.0861187418599266,0.00654091125181766,-0.0501828236532643,0.0509629060199144,-0.0235731667897771,-0.056253821005355
"45","CHAM_BAR",0.117346804760337,0.0421921466919523,-0.0292759572168499,0.0960482327194863,0.0140985401680484,-0.039483058547259,0.135538927484494,0.0410648465491286,-0.0465467617604665,0.105285543873168,0.00837846588899719,-0.0551210942038233
"46","CHAM_CDOU",-0.0964168237916046,-0.0452577186160006,0.0218612837324708,-0.0797567313721148,-0.0217241956528684,0.0391461429693608,-0.107089682713959,-0.0470801274446373,0.027468296036826,-0.0891592484035951,-0.0220544189883368,0.0467198487643593
"47","CHAM_CMAR",0.024069673225679,0.0328524824236236,0.0707739987644009,0.0345051228052533,0.0448310261793481,0.0663816067860015,0.034075347377435,0.0427571390518066,0.0760048237104554,0.0447986526544254,0.0545501121862447,0.0725891714655226
"48","CHAM_CORA",0.104226818157162,0.0679433675741409,0.0319335949472339,0.122405329045527,0.0757116389547441,0.0392796162836123,0.104075145758057,0.0687434546160065,0.0294505247165879,0.124940871921575,0.0795854041566539,0.0441985584809324
"49","CHAM_CUEV",0.0803766163330974,0.00925948390646715,-0.0154323644589989,0.0554759852427666,-0.0145826255555501,-0.0290735865704237,0.104056121535694,0.0183427877771846,-0.0201291042860781,0.0672777935023654,-0.0134418085479537,-0.0343818623416766
"50","CHAM_DAPH",0.00693167667218847,-0.0281641571096677,-0.0391455591252857,-0.0244966043902117,-0.0509386107093027,-0.0447853128294738,0.0141371651070607,-0.0310169708412788,-0.0491832037562721,-0.0193740456057118,-0.0549220678907877,-0.0538356529029112
"51","CHAM_EGAS",0.125004785043038,0.106004610881753,0.0933890756159398,0.134256053765291,0.11015917371862,0.0910221617588544,0.132052207964789,0.112586676853718,0.0974773141501199,0.13653664689963,0.111389335293138,0.0929944335791131
"52","CHAM_ELI",0.104020260252256,0.0275180992123101,-0.00426606185174128,0.0849402294843292,0.0158047076588187,-0.00854829230656659,0.108173972973012,0.0315510473317208,-0.00393096686815131,0.0893188060804475,0.0195604492614536,-0.00736291002309789
"53","CHAM_GARD",0.0837092973762117,0.0101167016265538,-0.0103262996166799,0.066752396346132,-0.00514581845178119,-0.0192643685941901,0.0860439843567934,0.00582598938675485,-0.013391737016927,0.058855519997079,-0.0155919702613096,-0.025784104326199
"54","CHAM_PCAL",0.0997621828470609,0.0743834091675434,0.0541873493410652,0.120450100297674,0.0852247218313461,0.0560850865403476,0.0956864422153272,0.0700430836410307,0.0510813846321513,0.119693069220037,0.0848601998028612,0.059109471347016
"55","CHAM_PESP",-0.0243706625615792,-0.0221084067731282,0.00518205925334653,-0.0173458913283313,-0.00727256305372249,0.0164120011904648,-0.0263354054713035,-0.0226259359696162,0.00647559927435481,-0.0188813775059906,-0.00683232575806997,0.0183681560919413
"56","CHAM_PIN",-0.00435638905627633,-0.0109242191170012,0.0455758398945471,0.0126110238574477,0.00935540320170603,0.0741633851212284,-0.00507603100931188,-0.0155194481304727,0.0498113318528341,0.0150775270131955,0.00943400026052339,0.081095426444547
"57","CHAM_PLAZ",0.00720524603223095,-0.0433930160559037,-0.0394871190141464,-0.0318828009837533,-0.0701318457369248,-0.051311017337742,0.0177948346868578,-0.0416983559204706,-0.0409839569670625,-0.0238452366033285,-0.0699197036211092,-0.055939695369244
"58","CHAM_PMAN",0.087519705034256,0.0302228808077765,-0.0046828373371996,0.0600854096589392,0.0101101740114955,-0.0171144554234626,0.0943727284109577,0.0329866070355855,-0.00571366693579295,0.0650190595074916,0.0114842372621574,-0.019459589672245
"59","CHAM_PMOR",0.133995402965505,0.0573677092996728,-0.0126152209824318,0.103958457760637,0.0258598229864137,-0.0314659379563755,0.133421595096138,0.0576940778913761,-0.0142895426839224,0.102923975468143,0.02523207462178,-0.0334488524873691
"60","CHAM_PROJ",0.136777567257426,0.109032835777455,0.0866874778824331,0.136203962154367,0.104054024941954,0.0817000305173852,0.141819927921097,0.116069045304115,0.0938691837147186,0.140350504377349,0.110085974322689,0.0884102694418906
"61","CHAM_PVIC",-0.0500078609821632,-0.0362870502787448,0.025601599157368,-0.0328915697951329,-0.0114550906393391,0.0277176678384238,-0.0513784315311654,-0.0355890947240544,0.0279212256646613,-0.0330721753832992,-0.00980833015410957,0.0305737054997377
"62","CHAM_RED",-0.055556394281544,-0.0121348308623825,0.10189194514456,-0.0570146346444585,-0.00303337108711411,0.084137991102565,-0.0667544260197188,-0.025214662049755,0.0829510401212519,-0.0652490646629614,-0.0137058053156644,0.0676327449832713
"63","CHAM_SOMB",0.121596803802654,0.0963781266458292,0.0785362909993171,0.119818266729097,0.0921271737563351,0.0741390186466339,0.136285368120517,0.107872691404769,0.0862781824929797,0.132917690961111,0.10149709259642,0.0809410429548832
"64","CHAM_STAFE",0.00861141087792916,-0.0492857663339758,-0.0384813588034805,-0.0329744616930814,-0.079331924566106,-0.0561293649563411,0.0216823519740365,-0.0458947274893604,-0.0370209997253311,-0.0227210284586268,-0.0793149621697908,-0.062533577279367
"65","CHAM_SUAR",0.0864625840731434,0.0112668322740604,-0.0105844733310514,0.0684114695554952,-0.00499623661432252,-0.0198856020104002,0.0881922048017083,0.00643156136069602,-0.0143131951243868,0.0590804155968436,-0.0161213373596219,-0.0267811642903369
"66","CHAM_TOR",0.0548919569242467,-0.00973745678861202,-0.0411729683697068,0.0231029290688,-0.0365868434776513,-0.0487003329836715,0.0806451311510641,0.000320088878033167,-0.0493321800111583,0.0449859147605753,-0.0293530421879379,-0.0551423728126522
"67","CMAR_BAR",0.174107496623477,0.130799290655152,0.0634442773666587,0.171046618281953,0.109059553217218,0.0487844092891969,0.136631200225226,0.0969944809446204,0.0470923674058182,0.143157846905184,0.0878312674470882,0.0381291892742652
"68","CMAR_CDOU",-0.0535377153671049,-0.0519731014980855,-0.081328807207611,-0.0620028838179212,-0.0606209001648384,-0.0715400004071176,-0.0669671575630211,-0.0662382900224568,-0.0924437047120455,-0.0747702091862773,-0.0736122345663852,-0.0831320257538016
"69","CMAR_CHAM",-0.0240688548463886,-0.0316274596521118,-0.0693325373018837,-0.0345943140901038,-0.0437539531450757,-0.0651811659215157,-0.0375281085539581,-0.0451082653084721,-0.0785128428186058,-0.0472481152286515,-0.0558788386595445,-0.0741817069546966
"70","CMAR_CORA",0.106068579804144,0.044167429749187,-0.0194813720016514,0.116324372858991,0.039915445090904,-0.00934320468458783,0.115040949170721,0.0538927470589419,-0.0196103285250762,0.126069674904802,0.0512519451759035,-0.0031701540692681
"71","CMAR_CUEV",0.271067657220226,0.19599750920014,0.0865461386646085,0.261852628491003,0.169205191714097,0.0758217907312972,0.216493312394307,0.148034626194965,0.0646648282900026,0.202845677282978,0.118924513656293,0.048085713860978
"72","CMAR_DAPH",0.187936607268743,0.119168072495835,0.0507824594228813,0.204271863650538,0.123809035941932,0.0601839147101384,0.168056860915538,0.103780010668924,0.0430989322274702,0.177112203412893,0.102017784268429,0.0466178658466371
"73","CMAR_EGAS",0.273411976812566,0.195780042876553,0.102891016635414,0.274454395402636,0.178436469706034,0.0988720455587315,0.286527077162109,0.208915874192371,0.107038012988285,0.272822323657112,0.176406991171445,0.0944552792515251
"74","CMAR_ELI",0.0371284574581403,-0.00506809538310277,-0.0451885949530766,0.0382894196016352,-0.00719494406884309,-0.0402816300074286,0.0233456196778946,-0.021205584104054,-0.0567116988291211,0.0252832706762514,-0.0214274948231376,-0.0515858658674979
"75","CMAR_GARD",0.205074255114052,0.124316116621594,0.0414538657715391,0.206166725685623,0.114871359366495,0.045043939198288,0.204839251003395,0.122664878531835,0.0467718524068491,0.204721024261593,0.113284378878547,0.047243961515727
"76","CMAR_PCAL",0.0980318216283165,0.0460705736058867,0.00278182353612337,0.104725127844961,0.0390304193327479,0.00325866682754901,0.106104676670735,0.0501024646391829,-0.00200843275764297,0.116491912517521,0.045909384479615,0.000791120113013709
"77","CMAR_PESP",-0.000181803095119103,-0.0301596087503632,-0.060172159279637,0.00311246368754237,-0.0301327969829701,-0.05174126134409,-0.0269447599648941,-0.0541696177371379,-0.0801286053867003,-0.0250736086172895,-0.0535358980462908,-0.0712114258459149
"78","CMAR_PIN",-0.0982388887225911,-0.111612591651173,-0.0552128872757427,-0.111471373221316,-0.123013228538768,-0.0329449931592681,-0.0980474911799849,-0.112712026759033,-0.0565406915281521,-0.106756589917258,-0.119622214156178,-0.0279041494417356
"79","CMAR_PLAZ",0.165673902482008,0.0991790169864021,0.0394329974265422,0.181254616301357,0.104751944723844,0.0486358724949558,0.151925455197291,0.0884600795493827,0.0348759896284712,0.160471343624263,0.0882517824564418,0.0390182810576677
"80","CMAR_PMAN",0.0062887594513723,-0.0256548025660024,-0.0558154825041644,0.0114910462733658,-0.0231840140200771,-0.0466819893986933,-0.010670461274493,-0.0426657479451684,-0.0712478710883903,-0.00585566896591288,-0.0395366930716243,-0.0624058161300916
"81","CMAR_PMOR",0.0105116223044063,-0.0201046594454748,-0.043771528403831,0.0195169308689843,-0.015523127229254,-0.0357501325095282,0.00227955630144312,-0.0297159371329756,-0.0518761281513704,0.00869283187049808,-0.0263563768822572,-0.0441580481384054
"82","CMAR_PROJ",0.273226260222777,0.194502059400725,0.0966937592276651,0.251374725883716,0.160931422566801,0.0861837723723002,0.267408789686701,0.197120193423309,0.0999001071795186,0.239191099774815,0.155125358855247,0.0821996582711635
"83","CMAR_PVIC",-0.0848951623089917,-0.0800474331001542,-0.0865021043064205,-0.0851398723286153,-0.0797560319671738,-0.081825772139321,-0.113175031421755,-0.109029239131505,-0.109584291269469,-0.11416825988103,-0.107821049651074,-0.105140901330286
"84","CMAR_RED",-0.153440464103727,-0.0978886425919562,-0.0796747727889014,-0.182462477668301,-0.117425536429554,-0.0836047743905511,-0.26633744671937,-0.177226142228298,-0.127632286257881,-0.297649467664009,-0.185732776261342,-0.124533629120043
"85","CMAR_SOMB",0.225164474982535,0.155843158309314,0.0775322292992911,0.204131863329715,0.127911100297486,0.0689457711174937,0.231967451561457,0.162804292232761,0.081215930046772,0.202750465693994,0.126168827958388,0.0670686380873935
"86","CMAR_STAFE",0.168586172129313,0.0987037420240558,0.0475727210652699,0.139730397309866,0.0665291482518621,0.0298525175531126,0.163990121612862,0.0932960218456848,0.0443955363925574,0.13553485296453,0.0618127746980999,0.0263724153897277
"87","CMAR_SUAR",0.209327083286536,0.12775169973833,0.0460826601620722,0.209347900501496,0.117649614014618,0.0484512974053473,0.205485195301474,0.12442495558002,0.0483788039232933,0.203452956335352,0.113324459061546,0.0478779976326323
"88","CMAR_TOR",0.193493342177057,0.143090852533819,0.0718314846069746,0.180456989561044,0.1154812096886,0.0526040740613451,0.152858010769503,0.106767036620062,0.0554244513013708,0.150330972759098,0.0933718351656685,0.0416250786628828
"89","CORA_BAR",0.110328810074984,0.12023010089348,0.0751455705627499,0.143132392475273,0.138999149165163,0.0782559257338128,0.110414499896075,0.121113458326565,0.0748905191225587,0.142678898265486,0.138571937493872,0.0766213478275946
"90","CORA_CDOU",-0.120044182468372,-0.0766572030497326,-0.031122922562024,-0.138652849583064,-0.0834878229778442,-0.0379439410059891,-0.119973340208396,-0.0771954385236863,-0.028602153834158,-0.141482733888493,-0.0873003116973516,-0.0432221327501106
"91","CORA_CHAM",-0.105938953146613,-0.0689736561386042,-0.0317891714942047,-0.124148487400437,-0.0765668175980408,-0.0390416086049253,-0.10264028158881,-0.0675272074787919,-0.0284096735653353,-0.123745757257012,-0.0786460079141413,-0.0433838931996359
"92","CORA_CMAR",-0.104812196503475,-0.0431809627461802,0.0201096812360743,-0.115084687654449,-0.0390917896622534,0.00985327718433126,-0.114786215883638,-0.0537035702126576,0.0201784005497496,-0.125911540089689,-0.0510506936059355,0.00348370150590942
"93","CORA_CUEV",0.18085708163491,0.173275736932679,0.0712036122673186,0.221317073642815,0.19451235908936,0.0974462929435816,0.189593284936482,0.179921174025483,0.0694830215663556,0.233026772979751,0.202657670269673,0.0995786183725262
"94","CORA_DAPH",0.151124087367424,0.163643948294511,0.098450232808385,0.180340578131069,0.179743826961678,0.0997163470629081,0.154403254897211,0.165496887829407,0.0988428779396559,0.185052697310274,0.18222788113098,0.100003235808976
"95","CORA_EGAS",-0.0114892129156445,0.0365200932710821,0.061408398469468,-0.00423921640185482,0.0490059646899981,0.0562863056819451,-0.00927005981384064,0.0404613475518893,0.0650918221897899,-0.00340662338231852,0.051150664303203,0.0583605884569368
"96","CORA_ELI",-0.0645861192069197,-0.0500609990902704,-0.0226764091197512,-0.076270440599146,-0.0536135151873925,-0.028796951479882,-0.0665959971491911,-0.0538584498889854,-0.022020393755939,-0.0805849527967035,-0.0593530701442922,-0.0342354136156872
"97","CORA_GARD",0.216583859079087,0.172484660726835,0.0404556936172854,0.264349980948,0.197036952692644,0.0767787878831684,0.211723828508761,0.164574261799909,0.0396088877064404,0.255986011259455,0.188932309931353,0.0726869262133286
"98","CORA_PCAL",-0.117288390281458,-0.0473956780874794,0.0550913200571144,-0.12714605403852,-0.0450890705295203,0.0171013337652321,-0.12597343389214,-0.0572804824265608,0.0501158716334826,-0.13731573989859,-0.0558274147687667,0.0107025840204165
"99","CORA_PESP",-0.104386053892746,-0.0713501991788004,-0.0240337708343847,-0.118241812432346,-0.0740271533019634,-0.0308087873882427,-0.103647284874891,-0.0718133145913474,-0.0227718278220935,-0.121367002290794,-0.0785724268713744,-0.0375585285210267
"100","CORA_PIN",-0.204448997572837,-0.125894408926581,0.00341665457448486,-0.221176296892919,-0.125886765743336,-0.0266129310926809,-0.188060239044158,-0.110213598037038,0.0145473833865709,-0.204724034280683,-0.107768539972779,-0.022132220638895
"101","CORA_PLAZ",0.1716558340265,0.165322987894052,0.0798953311846443,0.204704770493628,0.183244604710466,0.0929018493791202,0.176435438675794,0.168757324093957,0.0787727582648706,0.209198882807536,0.186370298765092,0.0931510030442619
"102","CORA_PMAN",-0.0875452962548766,-0.0635748982016878,-0.0258009285571466,-0.0986849109138366,-0.0651018433686278,-0.031076270942489,-0.0879242830025644,-0.0646992778772214,-0.0242056461701013,-0.102403429651451,-0.0696453289009377,-0.0364791897367867
"103","CORA_PMOR",-0.0762476849571796,-0.0568053683379379,-0.022376607813413,-0.083645406463191,-0.0567142280256725,-0.0266571874496416,-0.07638521487754,-0.0578119937485647,-0.0216027466109596,-0.0874854054578784,-0.0612692551062758,-0.0320206877387745
"104","CORA_PROJ",0.068873084719311,0.0985321596727144,0.0804947029385433,0.0914138217995829,0.114637372547878,0.0761362173665668,0.0706546197682875,0.0985143019818371,0.0801676771715679,0.0918749933007486,0.114079515548292,0.0750316129514094
"105","CORA_PVIC",-0.140843051723381,-0.0896509258693906,-0.0254515031217416,-0.158739623826286,-0.0934706016625409,-0.0359762614485327,-0.138867347733909,-0.0902124521497823,-0.0242835868800673,-0.160241896637028,-0.0981188561666096,-0.0435141112998459
"106","CORA_RED",-0.194996559394687,-0.119914279088953,-0.042868586524551,-0.233057289515035,-0.138071102530054,-0.0652741182697491,-0.202294214603478,-0.127917122570925,-0.0459216788553911,-0.24186405165842,-0.147170270708437,-0.0712195208133056
"107","CORA_SOMB",0.0839090450529216,0.113269409895583,0.0928558151224972,0.104493289016349,0.129293714728305,0.0870074621653852,0.0799755649175184,0.109283862027944,0.0903337212655084,0.099795035414916,0.125104516379132,0.0838140141523904
"108","CORA_STAFE",0.190968538983046,0.169795269821416,0.0651359965155425,0.227326909429283,0.189570728139574,0.0869432315240264,0.196220124960151,0.174841388857755,0.0657212343230753,0.233625148160161,0.19528587338937,0.090266086421626
"109","CORA_SUAR",0.218529367795826,0.175888085283973,0.0425708540436945,0.26648261796064,0.200190040680693,0.0781011248869863,0.209872733101521,0.166128548496193,0.0445890320521549,0.255144454427086,0.190334484039739,0.075994020061181
"110","CORA_TOR",0.118399611527802,0.131478510211392,0.0859304400190299,0.148771597831089,0.151343894975313,0.0872810500528562,0.122738019081126,0.13659530258507,0.0870568929573668,0.153641927310723,0.154733103735238,0.0871189259698748
"111","CUEV_BAR",-0.0542289328107425,0.0152024943958898,-0.000699721485596198,-0.030236166169492,0.032777428486145,0.0141769112344443,-0.0571501920524943,0.00886437464326101,-0.00823713932108841,-0.0228248523598586,0.0321706915685718,0.0118094993892998
"112","CUEV_CDOU",-0.083956784375698,-0.0137053767369706,0.0162691139301572,-0.0598448749049855,0.0104372072949056,0.0300524261364939,-0.104319042939855,-0.020701106024128,0.0227833658949565,-0.0691737142747841,0.0101468751552577,0.035722916795411
"113","CUEV_CHAM",-0.0811591604910896,-0.00962997254514388,0.0146228772244977,-0.0562244270029662,0.0143975708824062,0.0284729793903709,-0.102650884019475,-0.0178877024808715,0.0198081394705061,-0.0663530164744279,0.0135281960010498,0.0338994029430955
"114","CUEV_CMAR",-0.27187240761176,-0.196572583550192,-0.0867832772055888,-0.262710112671848,-0.169753036951856,-0.0760777418235451,-0.216520942354553,-0.148306327163021,-0.0649163292360035,-0.20343764040678,-0.119584236181176,-0.0484976375794022
"115","CUEV_CORA",-0.180345748312951,-0.172758383213624,-0.0712417079806915,-0.220550944010581,-0.194027238045014,-0.0972984621642028,-0.18910541473887,-0.17956475369138,-0.0693475476013619,-0.23244947924635,-0.202388621104963,-0.0995529358918606
"116","CUEV_DAPH",-0.191689209569796,-0.149503485142914,-0.0551075573934855,-0.212998092812531,-0.154389122660117,-0.0681098358999331,-0.186926355120467,-0.149563002354186,-0.0603539206754921,-0.208373763445569,-0.153393682900163,-0.069841652430396
"117","CUEV_EGAS",-0.239897498391929,-0.163486733959141,-0.0620207355754312,-0.242397680270756,-0.151532740461994,-0.0602640978918349,-0.246178593222249,-0.168216415577502,-0.0641227296767162,-0.249252414549072,-0.156177763726026,-0.0626453396973837
"118","CUEV_ELI",-0.0420308894819179,-0.00184625189202251,-0.00320943087497087,-0.029009713025916,0.0119636963782412,0.00664706190093518,-0.061600107110486,-0.0117928456965413,-0.00545400501181957,-0.0374636370591611,0.0102790667949984,0.00733836388439823
"119","CUEV_GARD",0.051029629844375,-0.0200014192273673,0.0012119646909365,0.0472287708106683,-0.017553585157855,-0.00756991139325359,0.0484690531932741,-0.0193934603440608,0.000904652474315862,0.0415390165956545,-0.0191302975191547,-0.00778195748226467
"120","CUEV_PCAL",-0.222257754137935,-0.183175394917921,-0.075669124557181,-0.248504312027872,-0.193449605909906,-0.0891698981855959,-0.229975969378557,-0.189683476072478,-0.0804750710197406,-0.258291602295218,-0.200042295382938,-0.0917534563459606
"121","CUEV_PESP",-0.0483065743541511,-0.00126869100253696,-0.000993726129934134,-0.0386580383660594,0.00919439721079226,0.00645410018200422,-0.0638286323467671,-0.0102326689298117,-0.00351825297328788,-0.0457434349302823,0.00704893004540566,0.00649337850108414
"122","CUEV_PIN",-0.255036096012971,-0.205776294979415,-0.0761967285517413,-0.288812371624221,-0.216671362666521,-0.083630700663194,-0.251687962049971,-0.200411071743241,-0.0742919876377225,-0.285340132283772,-0.211083298076031,-0.0798272195851679
"123","CUEV_PLAZ",-0.207588144176462,-0.191699776349609,-0.0596894275323418,-0.260319692490783,-0.221911206909088,-0.107485530185587,-0.157010430153714,-0.150630168203321,-0.0535352046305986,-0.199320952338115,-0.171585659179842,-0.0881643092269555
"124","CUEV_PMAN",-0.0517624058229513,-0.00277396122107631,-0.00382241959127107,-0.040390400385109,0.0096881018668138,0.0043140047859117,-0.0702709299412721,-0.0129989819012386,-0.0074844180487663,-0.0481774496809396,0.00753091773670343,0.00413291817586888
"125","CUEV_PMOR",-0.0586880560767103,-0.00152454861581725,-0.00356902802757271,-0.0392423577051097,0.0155228611242773,0.0085094745822453,-0.0843092845746242,-0.017870529891514,-0.00888302220244841,-0.0543631521905351,0.00809946996504849,0.0060067408390302
"126","CUEV_PROJ",-0.22970934221225,-0.154340512110601,-0.0549111113317561,-0.241720656011465,-0.153746827663025,-0.0605283736700575,-0.244955249465539,-0.169243458562853,-0.0635218074053911,-0.259109261392817,-0.166130452363451,-0.0672277800039202
"127","CUEV_PVIC",-0.230530270681013,-0.173236037483463,-0.0898443345365108,-0.223914877340962,-0.15283866460591,-0.0809275989204862,-0.191176424293127,-0.141001915754994,-0.0785289621075372,-0.181567777549966,-0.119113795590961,-0.0652967844542597
"128","CUEV_RED",-0.249868352333689,-0.18022030291304,-0.0891233052174292,-0.249434558955828,-0.16361460509876,-0.082084137425451,-0.233040707455515,-0.15977506229327,-0.0822753989763587,-0.229717168864617,-0.138753444606856,-0.0686511447273512
"129","CUEV_SOMB",-0.213283208455532,-0.155523413165255,-0.0590259875664136,-0.235038931227509,-0.163389514390622,-0.073309534860442,-0.212506581913105,-0.155566896210881,-0.0624598639667551,-0.235932116140067,-0.163737068930334,-0.0744004268595385
"130","CUEV_STAFE",-0.155735305534292,-0.165059879878436,-0.0626064332428941,-0.202113646995022,-0.181691944958049,-0.0940311707412159,-0.139096108082526,-0.148345472160202,-0.057076127926774,-0.181398650093309,-0.1628024080606,-0.0818123629018489
"131","CUEV_SUAR",0.0500981576265009,-0.021716156911096,0.00112270507022924,0.0451858623952891,-0.0197030916809979,-0.00827024694579787,0.0504821790808151,-0.0200356380384219,0.000193421316311506,0.0398329284640181,-0.0209623143191961,-0.00825494778714857
"132","CUEV_TOR",-0.148849652644128,-0.0639168010792885,-0.0368078005397228,-0.144173185585239,-0.0499893651347743,-0.0195017786227038,-0.132153905761543,-0.0540276086725177,-0.0342889537459838,-0.127880879306372,-0.0412808649357463,-0.0168979372591426
"133","DAPH_BAR",0.0745571106971169,0.0788231997725524,0.0452962999367614,0.112023376800114,0.097139284214088,0.0471834845064722,0.0770804827109369,0.0853053782754951,0.0510398162891696,0.113359032476722,0.102914368040508,0.0526840462197739
"134","DAPH_CDOU",-0.146274812853892,-0.106874250700579,-0.0753096419040159,-0.157999406995933,-0.111989995339224,-0.0753213170628164,-0.155567012044105,-0.113815434938317,-0.0794162910255839,-0.17152694670483,-0.123997980549219,-0.0826145454430821
"135","DAPH_CHAM",-0.0076045341979823,0.028341568426644,0.038956981960654,0.0243090119049962,0.0513989232986729,0.0447582562679825,-0.014089713462089,0.0310650459455271,0.0488714682569686,0.0195383025886965,0.0550420474579322,0.0534922245353857
"136","DAPH_CMAR",-0.183177818685862,-0.114761507252546,-0.0485332189288634,-0.198768304005879,-0.119217098851598,-0.0574424536852436,-0.166469336889423,-0.103048375297829,-0.0428058266368765,-0.175134266720052,-0.101152631366517,-0.0462422251377663
"137","DAPH_CORA",-0.151120334847889,-0.164065376700656,-0.0989247266089996,-0.180374668179672,-0.180155649989618,-0.100107495416546,-0.152841235760061,-0.164934265971502,-0.0988595209142886,-0.183556098834896,-0.181653439383425,-0.0999629659779238
"138","DAPH_CUEV",0.190238361294057,0.148693774743528,0.0549953058768317,0.211523362135795,0.153505109086855,0.0678611221020701,0.185740445404538,0.148410346309989,0.0604383458710062,0.206772609251402,0.152102789581851,0.069556301885455
"139","DAPH_EGAS",-0.0859447181329092,-0.0205461062135405,0.00121391325306235,-0.0583616025500686,-0.0017695081386755,0.00924666489494829,-0.099656864169327,-0.0272295295190554,-0.000575856246096034,-0.0691657536755599,-0.00399840674813938,0.00928232827314003
"140","DAPH_ELI",0.0253625428601214,0.0323035630970335,0.0214752803561181,0.0453570589699859,0.0460950012519243,0.0242483085885626,0.0211868645063099,0.0338064223954951,0.0242183876179889,0.0433488228448195,0.0496075129821636,0.0275371026646395
"141","DAPH_GARD",0.153334039998327,0.0824206012620195,-0.0078559448193322,0.19089944147075,0.104525212136158,0.0227824183052819,0.15703344339293,0.086363651952653,-0.000172129888079327,0.194116647229698,0.108903522766947,0.0306740991076402
"142","DAPH_PCAL",-0.282134602838703,-0.24384841240624,-0.102059896573631,-0.323352155909801,-0.259351615726599,-0.109767643549278,-0.261298721566186,-0.225194909960253,-0.0983020676544527,-0.299289920364313,-0.240650321062823,-0.105855308996365
"143","DAPH_PESP",-0.122941863348806,-0.0978418125302577,-0.0664968159606588,-0.129158698147789,-0.0989341771878273,-0.0668159731348651,-0.13920189160099,-0.109854745724086,-0.0753785421167716,-0.149945944444839,-0.115444334366468,-0.0781397525994186
"144","DAPH_PIN",-0.30671724726971,-0.252755811663181,-0.0887087841186321,-0.354298963384575,-0.266373316190425,-0.0887006165548966,-0.296687628388158,-0.243856461463194,-0.0836190972207054,-0.341137429072784,-0.256233084754838,-0.0824700295679929
"145","DAPH_PLAZ",0.0576187616594337,0.0014303156220378,-0.0146158356916582,0.0667742066639403,0.011655134947384,-0.00398219759058333,0.056181598122363,-0.000241556320981314,-0.0131753900173376,0.0630290010261108,0.00855693485312546,-0.00401221645619179
"146","DAPH_PMAN",0.0192595718445303,0.0349726000731235,0.022369310264369,0.0391647215607186,0.047967867030298,0.0238112598035869,0.0154428693723485,0.0352547502407979,0.0238542231799001,0.0363932978670059,0.0497418141468844,0.0261403271830559
"147","DAPH_PMOR",0.0211616006691108,0.03904245732471,0.025856322181074,0.0488959261301017,0.0561111495882216,0.0288653808562881,0.0127790001013723,0.036667170945483,0.0271553793703156,0.0400147327049916,0.0550455487163001,0.0308838509476273
"148","DAPH_PROJ",-0.0441177318820177,0.0227766962881044,0.026032630925753,-0.0153930309371435,0.040586911687912,0.0352611222291035,-0.0349702254635059,0.0321030860775533,0.0301027311950501,-0.00717450932405027,0.0502817484535276,0.0400594691789303
"149","DAPH_PVIC",-0.171016771781574,-0.123973421950674,-0.0739998994632218,-0.180700224436193,-0.125717036525858,-0.077946851991126,-0.183924758929417,-0.13495596856531,-0.0825539782995266,-0.198487273368479,-0.142266435168245,-0.0891979447790403
"150","DAPH_RED",-0.25199475530115,-0.17550788864991,-0.0997345814992165,-0.272376087327686,-0.180451916931031,-0.103974869253043,-0.243956019885842,-0.163602960591814,-0.0906791856104305,-0.268563736490061,-0.1737512928172,-0.0982892916589619
"151","DAPH_SOMB",-0.0623096203303287,0.0084319328101959,0.0280840769371158,-0.0506160639390753,0.0169521707460793,0.0318174473175916,-0.0564822631032344,0.015466920231693,0.0284747108030336,-0.0456091844864491,0.0207296221910162,0.031675147295688
"152","DAPH_STAFE",0.0732165475870985,0.0184794435467216,-0.0138867904006737,0.0871588322865816,0.0281806916001918,-0.000211647952731104,0.0728914182260487,0.0185588919315744,-0.0129005047230027,0.0852894959726417,0.0270242331550663,-9.92810739684042e-05
"153","DAPH_SUAR",0.153994578264793,0.085101378609791,-0.00650133201857001,0.192226368206237,0.106811015978203,0.0238361442702148,0.152781939171208,0.0858728328656872,0.000510307098329648,0.188866705434953,0.106528351253574,0.0302073869178556
